sentence_number	batch	model	prompt	temperature	bertscore_precision	bertscore_recall	bertscore_f1	CHRF	COMET
256	1	ChatGPT 4	prompt3	0	[0.7349522709846497]	[0.6738128662109375]	0.7030559182167053	45.62586038787539	[0.6067230701446533]
257	1	ChatGPT 4	prompt3	0	[0.7298965454101562]	[0.6607003211975098]	0.6935768127441406	37.352602634947516	[0.5205622315406799]
258	1	ChatGPT 4	prompt3	0	[0.874269962310791]	[0.8042859435081482]	0.83781898021698	40.94067155020216	[0.8381888270378113]
259	1	ChatGPT 4	prompt3	0	[0.937495231628418]	[0.853861391544342]	0.8937259912490845	68.07669366425702	[0.8293523788452148]
260	1	ChatGPT 4	prompt3	0	[0.6967949271202087]	[0.6252549290657043]	0.6590893268585205	26.338462356921045	[0.45416077971458435]
261	1	ChatGPT 4	prompt3	0	[0.8548495769500732]	[0.7436777353286743]	0.7953978180885315	52.56606858188497	[0.8320652842521667]
262	1	ChatGPT 4	prompt3	0	[0.8153977990150452]	[0.7000206112861633]	0.7533169984817505	47.119995087509146	[0.5745314359664917]
263	1	ChatGPT 4	prompt3	0	[0.8028439283370972]	[0.7312303185462952]	0.7653656005859375	48.34039672176914	[0.7839785218238831]
264	1	ChatGPT 4	prompt3	0	[0.7606339454650879]	[0.7099897861480713]	0.7344398498535156	7.849293563579278	[0.7138785123825073]
265	1	ChatGPT 4	prompt3	0	[0.7078399062156677]	[0.7169929146766663]	0.7123870253562927	22.842041758919933	[0.89605313539505]
266	1	ChatGPT 4	prompt3	0	[0.8241326808929443]	[0.8278310894966125]	0.8259777426719666	38.40073304803419	[0.844392716884613]
267	1	ChatGPT 4	prompt3	0	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
0	1	ChatGPT 4	prompt4	0.3	[0.8298518657684326]	[0.7897459864616394]	0.8093023300170898	48.84046338904383	[0.9171753525733948]
1	1	ChatGPT 4	prompt4	0.3	[0.9784585237503052]	[0.9829313158988953]	0.9806898832321167	86.79387547974578	[0.928398072719574]
2	1	ChatGPT 4	prompt4	0.3	[0.8744009137153625]	[0.8561388254165649]	0.8651735186576843	66.15505816558341	[0.8907464742660522]
3	1	ChatGPT 4	prompt4	0.3	[0.8536964654922485]	[0.8008254766464233]	0.8264161944389343	60.56417765218944	[0.9125834703445435]
4	1	ChatGPT 4	prompt4	0.3	[0.8550270199775696]	[0.8493075966835022]	0.8521577715873718	72.50298889109187	[0.8695617318153381]
5	1	ChatGPT 4	prompt4	0.3	[0.8404167890548706]	[0.7411051392555237]	0.787642776966095	42.70274456946094	[0.46144846081733704]
6	1	ChatGPT 4	prompt4	0.3	[0.9536034464836121]	[0.9231458902359009]	0.9381275773048401	86.19744010726804	[0.9353191256523132]
7	1	ChatGPT 4	prompt4	0.3	[0.8161811828613281]	[0.779054582118988]	0.7971858382225037	63.072241569192336	[0.8775427937507629]
8	1	ChatGPT 4	prompt4	0.3	[0.8477473258972168]	[0.7998191714286804]	0.8230860829353333	64.67395077413666	[0.9529666900634766]
9	1	ChatGPT 4	prompt4	0.3	[0.8627148270606995]	[0.8191616535186768]	0.8403743505477905	57.94010800368915	[0.9305104613304138]
10	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
11	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
12	1	ChatGPT 4	prompt4	0.3	[0.7339533567428589]	[0.7598798871040344]	0.7466915845870972	56.09484973074979	[0.8287000060081482]
13	1	ChatGPT 4	prompt4	0.3	[0.8981038331985474]	[0.8861571550369263]	0.8920904994010925	68.95137115007081	[0.8271260261535645]
14	1	ChatGPT 4	prompt4	0.3	[0.9032649993896484]	[0.8607043027877808]	0.8814712166786194	72.2478332738714	[0.9255456924438477]
15	1	ChatGPT 4	prompt4	0.3	[0.9286923408508301]	[0.8980339169502258]	0.9131059050559998	77.06368302203043	[0.9357179999351501]
16	1	ChatGPT 4	prompt4	0.3	[0.939639151096344]	[0.9104636311531067]	0.9248213171958923	79.24709022145319	[0.9524208307266235]
17	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9820597171783447]
18	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
19	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
20	1	ChatGPT 4	prompt4	0.3	[0.8453896641731262]	[0.8137605786323547]	0.8292736411094666	52.9042840595997	[0.7450717687606812]
21	1	ChatGPT 4	prompt4	0.3	[0.8937762975692749]	[0.8416423797607422]	0.8669262528419495	53.436400867167364	[0.7356138825416565]
22	1	ChatGPT 4	prompt4	0.3	[0.9501892328262329]	[0.9623778462409973]	0.9562446475028992	88.26166534904476	[0.9438521862030029]
23	1	ChatGPT 4	prompt4	0.3	[0.874744713306427]	[0.8734554648399353]	0.874099612236023	32.436107241211545	[0.7758765816688538]
24	1	ChatGPT 4	prompt4	0.3	[0.8857182264328003]	[0.864745557308197]	0.8751062750816345	56.702434543991274	[0.8074201345443726]
25	1	ChatGPT 4	prompt4	0.3	[1.0000001192092896]	[1.0000001192092896]	1.0000001192092896	100.0	[0.9909891486167908]
26	1	ChatGPT 4	prompt4	0.3	[0.7488601207733154]	[0.7551240921020508]	0.7519790530204773	39.96824002928982	[0.8345767855644226]
27	1	ChatGPT 4	prompt4	0.3	[0.9999999403953552]	[0.9999999403953552]	0.9999999403953552	100.0	[0.9837085604667664]
28	1	ChatGPT 4	prompt4	0.3	[0.7813712954521179]	[0.8737788796424866]	0.8249955177307129	38.00376884265436	[0.9233179688453674]
29	1	ChatGPT 4	prompt4	0.3	[1.000000238418579]	[1.000000238418579]	1.000000238418579	100.0	[0.9875254034996033]
30	1	ChatGPT 4	prompt4	0.3	[0.9999997615814209]	[0.9999997615814209]	0.9999997615814209	100.0	[0.9859870076179504]
31	1	ChatGPT 4	prompt4	0.3	[1.0000001192092896]	[1.0000001192092896]	1.0000001192092896	100.0	[0.9899653792381287]
32	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
33	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
34	1	ChatGPT 4	prompt4	0.3	[0.9102300405502319]	[0.9153399467468262]	0.912777841091156	71.17580565136217	[0.8790009617805481]
35	1	ChatGPT 4	prompt4	0.3	[0.9380950927734375]	[0.8965564370155334]	0.9168555736541748	66.98416072776357	[0.9083383679389954]
36	1	ChatGPT 4	prompt4	0.3	[0.9144510626792908]	[0.9189732074737549]	0.9167065620422363	66.25971193950686	[0.7452948093414307]
37	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9835573434829712]
38	1	ChatGPT 4	prompt4	0.3	[0.9601547122001648]	[0.9601547122001648]	0.9601547122001648	87.5266113094671	[0.9335407614707947]
39	1	ChatGPT 4	prompt4	0.3	[0.828330934047699]	[0.8055676817893982]	0.8167906999588013	47.87436165948606	[0.8479206562042236]
40	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9866815805435181]
41	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9891265630722046]
42	1	ChatGPT 4	prompt4	0.3	[0.6827590465545654]	[0.6393980979919434]	0.6603675484657288	20.66215413234471	[0.469586044549942]
43	1	ChatGPT 4	prompt4	0.3	[0.9999998807907104]	[0.9999998807907104]	0.9999998807907104	100.0	[0.9898729920387268]
44	1	ChatGPT 4	prompt4	0.3	[0.9999998807907104]	[0.9999998807907104]	0.9999998807907104	100.0	[0.9905000329017639]
45	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
46	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
47	1	ChatGPT 4	prompt4	0.3	[0.9001023173332214]	[0.9171302914619446]	0.9085364937782288	57.887175405658255	[0.8964062333106995]
48	1	ChatGPT 4	prompt4	0.3	[0.9635806083679199]	[0.9579743146896362]	0.9607692360877991	76.00004297523994	[0.9458139538764954]
49	1	ChatGPT 4	prompt4	0.3	[0.9079351425170898]	[0.8673744201660156]	0.8871914148330688	71.23902402413714	[0.8913924098014832]
50	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9835573434829712]
51	1	ChatGPT 4	prompt4	0.3	[0.8335941433906555]	[0.8523719310760498]	0.842878520488739	37.20315114896623	[0.8912271857261658]
52	1	ChatGPT 4	prompt4	0.3	[0.8735438585281372]	[0.8529346585273743]	0.8631162047386169	52.85415404851792	[0.8634909987449646]
53	1	ChatGPT 4	prompt4	0.3	[0.9507479667663574]	[0.9638041853904724]	0.9572315216064453	73.17088515377122	[0.9673736691474915]
54	1	ChatGPT 4	prompt4	0.3	[0.9310860633850098]	[0.9412651658058167]	0.936147928237915	67.76472852709833	[0.9446495175361633]
55	1	ChatGPT 4	prompt4	0.3	[0.929360032081604]	[0.9271845817565918]	0.9282710552215576	67.90699213432762	[0.9443936347961426]
56	1	ChatGPT 4	prompt4	0.3	[0.913557767868042]	[0.8802210092544556]	0.8965796232223511	50.731123453953366	[0.9225537776947021]
57	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
58	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
59	1	ChatGPT 4	prompt4	0.3	[0.8234308958053589]	[0.8649913668632507]	0.8436996340751648	57.66081023785671	[0.8776814341545105]
60	1	ChatGPT 4	prompt4	0.3	[0.7327944040298462]	[0.6788871884346008]	0.7048115134239197	20.88126969739233	[0.49148449301719666]
61	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9810548424720764]
62	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9905698895454407]
63	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9877201914787292]
64	1	ChatGPT 4	prompt4	0.3	[0.9276845455169678]	[0.9276845455169678]	0.9276845455169678	62.80962491153574	[0.8611641526222229]
65	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
66	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
67	1	ChatGPT 4	prompt4	0.3	[0.9531142711639404]	[0.9265991449356079]	0.939669668674469	64.00562631864523	[0.950827956199646]
68	1	ChatGPT 4	prompt4	0.3	[0.8618096709251404]	[0.8393446207046509]	0.8504288196563721	48.39804788493595	[0.814344048500061]
69	1	ChatGPT 4	prompt4	0.3	[0.8381853699684143]	[0.8086869120597839]	0.8231719732284546	43.02704199042246	[0.6758605241775513]
70	1	ChatGPT 4	prompt4	0.3	[0.9999999403953552]	[0.9999999403953552]	0.9999999403953552	100.0	[0.9907765984535217]
71	1	ChatGPT 4	prompt4	0.3	[0.8918931484222412]	[0.8961085677146912]	0.8939958214759827	73.3894644366642	[0.9253643155097961]
72	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9750762581825256]
73	1	ChatGPT 4	prompt4	0.3	[0.9999999403953552]	[0.9999999403953552]	0.9999999403953552	100.0	[0.9916960597038269]
74	1	ChatGPT 4	prompt4	0.3	[0.8917655348777771]	[0.9081770777702332]	0.899896502494812	54.74121863135861	[0.9565933346748352]
75	1	ChatGPT 4	prompt4	0.3	[0.76711106300354]	[0.76711106300354]	0.76711106300354	19.332925566238984	[0.8135027289390564]
76	1	ChatGPT 4	prompt4	0.3	[0.8120322227478027]	[0.7856553792953491]	0.7986260652542114	25.02558363384822	[0.9295548796653748]
77	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
78	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
79	1	ChatGPT 4	prompt4	0.3	[0.8851811289787292]	[0.8859139084815979]	0.885547399520874	68.78137592095909	[0.835476815700531]
80	1	ChatGPT 4	prompt4	0.3	[0.7410888671875]	[0.7634938359260559]	0.752124547958374	36.40600942275522	[0.7168304920196533]
81	1	ChatGPT 4	prompt4	0.3	[0.7630387544631958]	[0.7570384740829468]	0.7600268125534058	40.59252362082833	[0.6995919942855835]
82	1	ChatGPT 4	prompt4	0.3	[0.8032009601593018]	[0.7930614948272705]	0.7980990409851074	47.48896149444862	[0.799564003944397]
83	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9820341467857361]
84	1	ChatGPT 4	prompt4	0.3	[0.9999999403953552]	[0.9999999403953552]	0.9999999403953552	100.0	[0.9840215444564819]
85	1	ChatGPT 4	prompt4	0.3	[0.9999997615814209]	[0.9999997615814209]	0.9999997615814209	100.0	[0.9859870076179504]
86	1	ChatGPT 4	prompt4	0.3	[1.0000001192092896]	[1.0000001192092896]	1.0000001192092896	100.0	[0.9899653792381287]
87	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
88	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
89	1	ChatGPT 4	prompt4	0.3	[0.8328591585159302]	[0.7992705702781677]	0.8157192468643188	59.00833369422654	[0.8671275973320007]
90	1	ChatGPT 4	prompt4	0.3	[0.7410888671875]	[0.7634938359260559]	0.752124547958374	36.40600942275522	[0.7168304920196533]
91	1	ChatGPT 4	prompt4	0.3	[1.000000238418579]	[1.000000238418579]	1.000000238418579	100.0	[0.9849644899368286]
92	1	ChatGPT 4	prompt4	0.3	[0.9999998807907104]	[0.9999998807907104]	0.9999998807907104	100.0	[0.9811449646949768]
93	1	ChatGPT 4	prompt4	0.3	[0.9999997615814209]	[0.9999997615814209]	0.9999997615814209	100.0	[0.9859870076179504]
94	1	ChatGPT 4	prompt4	0.3	[1.0000001192092896]	[1.0000001192092896]	1.0000001192092896	100.0	[0.9899653792381287]
95	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
96	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
97	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9846649765968323]
98	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9818198084831238]
99	1	ChatGPT 4	prompt4	0.3	[0.8627794981002808]	[0.8396831750869751]	0.8510746955871582	61.138898879782765	[0.8804330229759216]
100	1	ChatGPT 4	prompt4	0.3	[1.0000001192092896]	[1.0000001192092896]	1.0000001192092896	100.0	[0.9847012758255005]
101	1	ChatGPT 4	prompt4	0.3	[0.8532504439353943]	[0.8265244364738464]	0.8396748304367065	58.8185586838898	[0.890158474445343]
102	1	ChatGPT 4	prompt4	0.3	[0.8649278283119202]	[0.9008915424346924]	0.8825435042381287	76.86598560841522	[0.9713487029075623]
103	1	ChatGPT 4	prompt4	0.3	[0.8549333810806274]	[0.8911646008491516]	0.8726730346679688	76.86598560841522	[0.9602470993995667]
104	1	ChatGPT 4	prompt4	0.3	[0.8037731647491455]	[0.7837345600128174]	0.7936273813247681	47.46797557763678	[0.8385725617408752]
105	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
106	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
107	1	ChatGPT 4	prompt4	0.3	[0.8827990293502808]	[0.8652191758155823]	0.8739206194877625	68.18367241461762	[0.9271396398544312]
108	1	ChatGPT 4	prompt4	0.3	[0.9323157072067261]	[0.9505850672721863]	0.9413617849349976	81.64975875749052	[0.9384567737579346]
109	1	ChatGPT 4	prompt4	0.3	[0.8932394981384277]	[0.9162365198135376]	0.9045918583869934	72.73021216703113	[0.9517673850059509]
110	1	ChatGPT 4	prompt4	0.3	[0.9738731980323792]	[0.9738731980323792]	0.9738731980323792	84.3428700139062	[0.96136075258255]
111	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
112	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
113	1	ChatGPT 4	prompt4	0.3	[0.9495998024940491]	[0.9389668107032776]	0.9442533850669861	86.41559078617509	[0.9129464030265808]
114	1	ChatGPT 4	prompt4	0.3	[0.9772573113441467]	[0.989866316318512]	0.9835214018821716	94.45281019937777	[0.9614576697349548]
115	1	ChatGPT 4	prompt4	0.3	[0.7481834888458252]	[0.708786129951477]	0.7279521822929382	32.12042853194759	[0.5672875046730042]
116	1	ChatGPT 4	prompt4	0.3	[0.8971158266067505]	[0.8228244185447693]	0.8583657145500183	53.012714220161925	[0.932470977306366]
117	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9814565777778625]
118	1	ChatGPT 4	prompt4	0.3	[0.9801735877990723]	[0.9801735877990723]	0.9801735877990723	89.14119902462402	[0.9489423036575317]
119	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
120	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
121	1	ChatGPT 4	prompt4	0.3	[0.8226449489593506]	[0.8453155159950256]	0.8338261842727661	54.13314115240014	[0.847018837928772]
122	1	ChatGPT 4	prompt4	0.3	[0.703654944896698]	[0.7114887833595276]	0.7075501680374146	30.128561042767245	[0.6639888882637024]
123	1	ChatGPT 4	prompt4	0.3	[0.8989184498786926]	[0.874333381652832]	0.8864555358886719	60.2469086305971	[0.9266742467880249]
124	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9866815805435181]
125	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9891265630722046]
126	1	ChatGPT 4	prompt4	0.3	[0.6827590465545654]	[0.6393980979919434]	0.6603675484657288	20.66215413234471	[0.469586044549942]
127	1	ChatGPT 4	prompt4	0.3	[0.9999998807907104]	[0.9999998807907104]	0.9999998807907104	100.0	[0.9898729920387268]
128	1	ChatGPT 4	prompt4	0.3	[0.9999998807907104]	[0.9999998807907104]	0.9999998807907104	100.0	[0.9905000329017639]
129	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
130	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
131	1	ChatGPT 4	prompt4	0.3	[0.8161106109619141]	[0.8067848682403564]	0.8114209175109863	62.122021927887616	[0.8355923891067505]
132	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9835573434829712]
133	1	ChatGPT 4	prompt4	0.3	[0.8495683670043945]	[0.8664153218269348]	0.8579091429710388	45.60948051613132	[0.8516346216201782]
134	1	ChatGPT 4	prompt4	0.3	[0.7275477051734924]	[0.7768514752388]	0.7513917088508606	25.10522810613636	[0.7499414682388306]
135	1	ChatGPT 4	prompt4	0.3	[0.8792421817779541]	[0.8199180364608765]	0.8485444784164429	44.63203161110588	[0.8791147470474243]
136	1	ChatGPT 4	prompt4	0.3	[0.8294575810432434]	[0.7825111746788025]	0.805300772190094	37.768161388445996	[0.9344386458396912]
137	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
138	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
139	1	ChatGPT 4	prompt4	0.3	[0.8461244106292725]	[0.8130469918251038]	0.8292560577392578	42.93127965237129	[0.8810898661613464]
140	1	ChatGPT 4	prompt4	0.3	[0.8703961372375488]	[0.8537771701812744]	0.8620066046714783	55.72977394797826	[0.8182728290557861]
141	1	ChatGPT 4	prompt4	0.3	[0.9999999403953552]	[0.9999999403953552]	0.9999999403953552	100.0	[0.9907280206680298]
142	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9854109883308411]
143	1	ChatGPT 4	prompt4	0.3	[0.8053783178329468]	[0.7751820087432861]	0.7899917364120483	40.02713038683816	[0.9010968208312988]
144	1	ChatGPT 4	prompt4	0.3	[0.6711651086807251]	[0.6844106912612915]	0.6777231693267822	10.104265737850131	[0.562500536441803]
145	1	ChatGPT 4	prompt4	0.3	[0.9122495651245117]	[0.888233482837677]	0.9000813961029053	63.35795913555753	[0.9495136737823486]
146	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
147	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
148	1	ChatGPT 4	prompt4	0.3	[0.8398841023445129]	[0.8958477973937988]	0.866963803768158	84.69425103926595	[0.9103475213050842]
149	1	ChatGPT 4	prompt4	0.3	[0.8878341317176819]	[0.8858267068862915]	0.8868292570114136	63.642448348544	[0.9119269251823425]
150	1	ChatGPT 4	prompt4	0.3	[0.9405598640441895]	[0.9251816272735596]	0.9328073859214783	76.92823670254971	[0.947466254234314]
151	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9866815805435181]
152	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9891265630722046]
153	1	ChatGPT 4	prompt4	0.3	[0.6827590465545654]	[0.6393980979919434]	0.6603675484657288	20.66215413234471	[0.469586044549942]
154	1	ChatGPT 4	prompt4	0.3	[0.9999998807907104]	[0.9999998807907104]	0.9999998807907104	100.0	[0.9898729920387268]
155	1	ChatGPT 4	prompt4	0.3	[0.9999998807907104]	[0.9999998807907104]	0.9999998807907104	100.0	[0.9905000329017639]
156	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
157	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
158	1	ChatGPT 4	prompt4	0.3	[0.9479069113731384]	[0.9092981815338135]	0.9282011985778809	71.25413642794456	[0.9110257029533386]
159	1	ChatGPT 4	prompt4	0.3	[0.8958763480186462]	[0.8925502896308899]	0.8942102193832397	61.181490549985526	[0.8961648941040039]
160	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9824785590171814]
161	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9835573434829712]
162	1	ChatGPT 4	prompt4	0.3	[0.9015011191368103]	[0.8971936106681824]	0.8993421792984009	65.147898466514	[0.9132174849510193]
163	1	ChatGPT 4	prompt4	0.3	[0.7750221490859985]	[0.7849774360656738]	0.7799680233001709	51.00367004886394	[0.8315823078155518]
164	1	ChatGPT 4	prompt4	0.3	[0.9999999403953552]	[0.9999999403953552]	0.9999999403953552	100.0	[0.9878422617912292]
165	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9813385009765625]
166	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9883447289466858]
167	1	ChatGPT 4	prompt4	0.3	[0.886623740196228]	[0.886623740196228]	0.886623740196228	19.755838517863427	[0.9026514887809753]
168	1	ChatGPT 4	prompt4	0.3	[0.8985819816589355]	[0.8985819816589355]	0.8985819816589355	67.23185459091977	[0.9626121520996094]
169	1	ChatGPT 4	prompt4	0.3	[0.8772218823432922]	[0.8927422761917114]	0.8849140405654907	69.78557641800109	[0.9127894043922424]
170	1	ChatGPT 4	prompt4	0.3	[1.0]	[1.0]	1.0	100.0	[0.9943715929985046]
171	1	ChatGPT 4	prompt4	0.3	[0.8319910764694214]	[0.8259919285774231]	0.828980565071106	55.77228197907576	[0.8495001196861267]
172	1	ChatGPT 4	prompt4	0.3	[0.8296971321105957]	[0.898349404335022]	0.8626595735549927	58.49086276757346	[0.8598257899284363]
173	1	ChatGPT 4	prompt4	0.3	[0.8635549545288086]	[0.8444260954856873]	0.8538833856582642	59.71434622192105	[0.8796786665916443]
174	1	ChatGPT 4	prompt4	0.3	[0.8582090139389038]	[0.842293918132782]	0.850176990032196	58.14561613152315	[0.8364847898483276]
